subj_length,subj_urgency,subj_is_reply_fwd,body_length,body_has_html,tfidf_00,tfidf_09,tfidf_0d,tfidf_10,tfidf_11,tfidf_12,tfidf_19,tfidf_20,tfidf_2002,tfidf_2015,tfidf_3d,tfidf________________________________________________,tfidf_access,tfidf_account,tfidf_address,tfidf_aol,tfidf_army,tfidf_click,tfidf_cnet,tfidf_com,tfidf_content,tfidf_date,tfidf_dear,tfidf_don,tfidf_edu,tfidf_email,tfidf_exmh,tfidf_file,tfidf_free,tfidf_gif,tfidf_gov,tfidf_group,tfidf_help,tfidf_home,tfidf_hostedemail,tfidf_hotmail,tfidf_html,tfidf_http,tfidf_https,tfidf_id,tfidf_ilug,tfidf_information,tfidf_jose,tfidf_just,tfidf_know,tfidf_like,tfidf_linux,tfidf_list,tfidf_listinfo,tfidf_lists,tfidf_ll,tfidf_mail,tfidf_mailing,tfidf_mailman,tfidf_make,tfidf_message,tfidf_messages,tfidf_mil,tfidf_monkey,tfidf_need,tfidf_net,tfidf_new,tfidf_news,tfidf_online,tfidf_org,tfidf_people,tfidf_razor,tfidf_received,tfidf_rpm,tfidf_said,tfidf_security,tfidf_sent,tfidf_server,tfidf_service,tfidf_software,tfidf_sourceforge,tfidf_spam,tfidf_spamassassin,tfidf_subject,tfidf_text,tfidf_think,tfidf_time,tfidf_type,tfidf_uk,tfidf_update,tfidf_usaa,tfidf_use,tfidf_users,tfidf_using,tfidf_ve,tfidf_version,tfidf_want,tfidf_way,tfidf_web,tfidf_work,tfidf_world,tfidf_wrote,tfidf_www,tfidf_yahoo,tfidf_zdnet,url_count,url_has_ip,url_has_shortener,label
32,0,1,632,0,0.0,0.0,0.0,0.0,0.17524978324807183,0.0,0.0,0.0,0.09854742709054286,0.0,0.0,0.131549119714213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24404182113591547,0.0,0.137261739662834,0.0,0.0,0.0,0.0,0.850779320650734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14854279140837945,0.1926159903040651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10228033923495351,0.09908078607268937,0.0,0.0,0.0,0.12593856392699854,0.11042670824529782,0.0,0.12384242408093546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13119612326242652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
64,0,0,325,0,0.0,0.5947296481620774,0.0,0.0,0.0,0.0,0.0,0.0,0.5166541711207462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2843193341075368,0.0,0.23987384357563038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26846293579085784,0.2665854233305191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677477397246061,0.0,0.0,0.16173799964156108,0.0,0.0,0,0,0,0
18,0,1,610,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802025800990562,0.5972893892791393,0.0,0.0,0.0,0,0,0,0
52,0,0,634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42795283039779286,0.0,0.2407028013502635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5350133823537973,0.0,0.0,0.0,0.0,0.0,0.210184803330952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21130118386145663,0.2217545557116194,0.3124350112582621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868908049939645,0.0,0.0,0,0,0,0
35,0,0,629,0,0.0,0.4962307001101639,0.0,0.0,0.0,0.0,0.0,0.0,0.19159380463777828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14828908302260665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038589898157094,0.4802376977455501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24062405594254782,0.0,0.0,0.17620420576484871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008230893631676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42,0,1,370,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3653224215661923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.575154778445948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5767314042939736,0.0,0.0,0.0,0.0,0.4506854739537396,0.0,0.0,0.0,0,0,0,0
18,0,0,659,0,0.0,0.0,0.0,0.3352085301583875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18990426343275457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919406684847555,0.0,0.0,0.0,0.0,0.0,0.3586267268132738,0.17805932409908987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4071736788587413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21605801650759837,0.0,0.0,0,0,0,0
33,1,0,1082,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15947481765391905,0.6257615916919328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19956406570897445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13337241894084667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111946497744405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4609263721816087,0.22225283736870957,0.0,0.0,0.0,0.0,0.0,0.4257421002945337,0.14007243101539982,0.0,0.14591072987552955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14862899580109498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08309848754448816,0.0,0.0,0,0,0,1
64,0,0,570,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18462554636096234,0.0,0.0,0.0,0.0,0.0,0.30323669328466885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14289581557281994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38323808283473765,0.0,0.0,0.29240491339787833,0.23417652506597772,0.0,0.0,0.27945802786524826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23187256957485103,0.0,0.0,0.0,0.0,0.3267642130772455,0.0,0.0,0.0,0.0,0.0,0.0,0.3184334187161779,0.33740145504353564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870376868902617,0.0,0.0,0.1733904508292856,0.0,0.0,0,0,0,0
47,0,0,102,0,0.35080939928215166,0.38316681028045374,0.0,0.3233367245236165,0.0,0.0,0.4378051868903998,0.0,0.2219100520471313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2862989730751557,0.0,0.36635715972027133,0.0,0.30908731655341576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1717531430297589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20840606690894,0.0,0.0,0,0,0,0
62,0,1,270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43830172075753726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410963433568149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5338504543303216,0.0,0.0,0.0,0.0,0.5949826470260865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
42,0,1,605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08981670200405883,0.0,0.0,0.11989463787230209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14828076303033055,0.0,0.0,0.0,0.12153779835460776,0.0,0.0,0.7754052537961766,0.0,0.0,0.0,0.0,0.0,0.1417280342097086,0.0,0.0,0.0,0.0,0.0,0.13538276974516592,0.0,0.0,0.0,0.0,0.21847989405507806,0.0,0.0,0.0,0.18643779997421062,0.09030280850297968,0.0,0.0,0.0,0.11478114448039041,0.10064354839669742,0.0,0.0,0.0,0.0,0.0,0.13355627300848782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11266324289871965,0.3562167463318605,0.13221916916112258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11080371891251872,0.0,0.0,0.0,0,0,0,0
17,0,0,252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21773666126314745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12624570763879397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5078752246977158,0.1639959248808616,0.2317440150942138,0.0,0.0,0.2084502161117648,0.18277539842034413,0.0,0.0,0.0,0.0,0.0,0.0,0.1994407494193415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6008295634272566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046039655415926,0.0,0.0,0.0,0.2803955660780804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
44,0,1,1032,0,0.0,0.0,0.0,0.1650320017389458,0.0,0.0,0.22345703684190898,0.0,0.11326353401176004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1585621888201329,0.0,0.0,0.0,0.0,0.0,0.08766330221510694,0.0,0.0,0.38833547181421074,0.14242330917864368,0.0,0.13775725649598444,0.1681483172346582,0.0,0.6441612935104792,0.11755388267041053,0.11387653959697258,0.0,0.0,0.0,0.0,0.12691675058808574,0.1714410842261837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14973594986039426,0.16673525111855825,0.0,0.0,0.17880817921290623,0.0,0.0,0.0,0.0,0.27945850839881486,0.10637106084128382,0.0,0.0,0,0,0,0
55,0,0,160,0,0.30193030996328746,0.3297792876483728,0.0,0.0,0.0,0.0,0.0,0.3483643769823694,0.19099080850074723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24640827144208913,0.0,0.3153117647872524,0.0,0.2660214620351012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4418649728856042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2956447564874715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3587367300237973,0.0,0.0,0,0,0,0
29,1,0,453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14795665975453717,0.46445248859462496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12791287704765028,0.0,0.0,0.3703008788937683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2697978294815229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13717837965215407,0.0,0.5420338603360504,0.0,0.0,0.0,0.0,0.0,0.4124010037673122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407307814990771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378941834511057,0.0,0.0,0.0,0.12084799816889095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
46,0,0,314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2874542897475666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6782673249251862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235355107755707,0.0,0.0,0.0,0.0,0.0,0.0,0.3406660620431186,0.0,0.0,0.0,0.0,0.0,0.2591923424284562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
48,0,0,532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12121281295790051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07495551391378133,0.0,0.0,0.0,0.0,0.0,0.1023996528149674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07028029757590912,0.13687122825560788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09424379012106417,0.09129563782746519,0.3870318915441483,0.0,0.0,0.1160430995405631,0.0,0.0,0.0,0.15173626908004362,0.0,0.0,0.0,0.33308273556652257,0.0,0.0,0.0,0.0,0.0,0.5819936294083046,0.0,0.0,0.0,0.0,0.14374700429126797,0.0,0.0,0.0,0.32028907210425894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3601331520062136,0.0,0.0,0.0,0.14335179860386243,0.13738779467975815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
51,0,1,1313,0,0.0,0.0,0.0,0.25778027785589147,0.0,0.0,0.3490402857566977,0.0,0.3538356798783409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1460391648463812,0.0,0.0,0.0,0.47880192160446916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757892146742001,0.1369302327103895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1836193721127609,0.0,0.0,0.28019765783014683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27929869137333196,0.0,0.0,0.27505450110612933,0.0,0.21825734156152776,0.16615178468759473,0.0,0.0,0,0,0,0
20,0,0,775,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070202549666926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21320959737691142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178085342273107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10531164884738121,0.0,0.6241779467126574,0.0,0.0,0.08087019674140478,0.0,0.0,0.47489950460683333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10392508243476464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
31,0,1,1254,0,0.0,0.0,0.0,0.0,0.0,0.393995905272366,0.0,0.0,0.22287565762501668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795130344499544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34743077695009894,0.3450009979159564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2240819066099536,0.0,0.0,0.0,0.0,0.24974193589980037,0.0,0.0,0.0,0.0,0.0,0.0,0.2725132555462633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33721347163331183,0.0,0.0,0.0,0.2749538913019665,0.20931291208704705,0.0,0.0,0,0,0,0
21,0,0,2896,0,0.07139662429607314,0.15596398986057694,0.0,0.13161078744853383,0.24094442770071836,0.15967704945862102,0.0,0.0,0.09032613519450336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41008494924413225,0.0,0.06290535846474514,0.0,0.0,0.0,0.0,0.0,0.07824457404035051,0.0,0.0,0.0,0.06322559961186018,0.0,0.0,0.0,0.0,0.28161064930945157,0.5942375234078232,0.0,0.0,0.0,0.0567903305859369,0.0,0.054929773659491386,0.0,0.05887045275198644,0.0,0.09374763017392529,0.0,0.0,0.0,0.0,0.057716087001541475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16566458687144062,0.11590683398761735,0.24495564160308197,0.0,0.1134412516584615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08017089414721959,0.0,0.0,0.0,0.0,0.0,0.0694796927953708,0.0,0.0,0.0,0.0,0.0,0.0,0.05970619656439052,0.06648455288645963,0.0,0.0,0.0,0.0,0.23407665660581578,0.0,0.0,0.0,0.16965896228056856,0.0920989489937484,0.0,0,0,0,0
53,0,1,1983,0,0.0,0.0,0.0,0.0,0.3105928210867927,0.0,0.0,0.31856677967032093,0.03493085449078122,0.0,0.0,0.09325709041405315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08650240392305468,0.39773926402925647,0.0,0.0,0.0,0.0,0.07878287326150732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05407131395951921,0.10530415223470624,0.0,0.0,0.0,0.0,0.0,0.051857506067078216,0.0,0.049665376876443956,0.07250802486809443,0.07023981494630963,0.29776941250749284,0.0,0.13291745833878887,0.08927968555221874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2562627335187401,0.0,0.0,0.0,0.0,0.0,0.4477664629149721,0.0,0.0,0.0,0.0,0.0552970723507424,0.17964594665758848,0.0,0.0,0.24641971609250757,0.0,0.0,0.0,0.06420826506071228,0.0,0.0,0.1311076041254251,0.0,0.0,0.0,0.0,0.27707442058461346,0.0,0.0,0.12009403701584605,0.0,0.0,0.0,0.0,0.0,0.04309297152990217,0.0,0.0,0.0,0,0,0,0
22,0,0,468,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428441891331689,0.0,0.0,0.0,0.0,0.41406269482338537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193989004002613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1704981210093887,0.0,0.4614286364125057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4463728634527179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
48,0,0,1605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15663359984904174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18044145415792717,0.35835905095323445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20099313950746447,0.1453745052677676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7623449706942328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399957718511479,0.0,0.0,0.0,0.10870863704870284,0.0,0.0,0,0,0,0
21,0,0,2037,0,0.0,0.0,0.0,0.0,0.0,0.13827932200837584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453356178718372,0.10895129072951651,0.0,0.7409356164728219,0.0,0.08821060105107266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12108375606353684,0.0,0.0,0.0,0.0,0.0,0.19027535605049767,0.0,0.20392576943201515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19647882297798397,0.0,0.0,0.143877530518869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120337955212328,0.10413671721822466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12348819521339945,0.0,0.0,0.0,0.0,0.0,0.14692359582258674,0.0,0.0,0,0,0,0
45,1,0,419,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024737236157113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5126264745622302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956819875210999,0.0,0.0,0.0,0.0,0.0,0.0,0.5149428137568748,0.0,0.0,0.0,0.0,0.0,0.39178905381379375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1
